ticker,ts,mid
XLP,30:23.8,80.2156
XLE,30:52.8,113.004
XLP,34:19.3,56.4876
XLP,32:58.8,47.8146
XLY,34:04.7,131.178
XLF,30:22.0,86.9533
XLU,30:23.1,106.0287
XLU,31:20.8,111.8049
XLP,34:45.6,56.6641
XLI,30:29.7,97.8335
XLRE,30:02.4,95.1525
XLF,31:27.5,93.7254
XLRE,32:03.2,84.3708
XLK,31:16.6,117.0044
XLE,35:02.0,228.6996
XLI,31:55.8,77.9803
XLI,32:15.4,85.8452
XLP,32:52.9,51.9735
XLF,33:19.1,129.3274
XLU,34:36.5,100.4726
XLY,31:47.8,125.4028
XLE,30:16.8,111.4723
XLK,31:00.5,103.0032
XLV,31:41.5,87.0669
XLC,32:15.8,66.5008
XLRE,30:38.5,95.9357
XLF,35:40.2,160.5895
XLB,31:25.4,144.89
XLY,35:33.9,217.1127
XLF,33:25.4,137.7616
XLRE,34:20.7,117.0615
XLI,34:30.5,176.4665
XLY,30:07.7,91.2143
XLI,32:58.1,115.7481
XLV,31:56.5,94.0014
XLC,31:53.4,65.1211
XLK,2/12/2026 9:32,133.9197
XLP,34:32.3,58.0943
XLV,32:43.4,138.1298
XLU,31:19.8,110.1386
XLE,31:08.3,107.3334
XLF,32:10.5,89.6291
XLI,34:46.6,179.1016
XLF,30:35.7,89.2824
XLF,31:09.6,95.1509
XLP,32:38.2,44.8612
XLI,30:17.1,109.9609
XLC,33:32.8,76.1971
XLI,34:36.1,188.3185
XLC,30:02.8,93.7803
XLE,34:23.2,208.5405
XLB,32:39.2,153.1703
XLP,30:57.4,63.3701
XLB,2/12/2026 9:35,151.4388
XLE,33:18.8,205.9506
XLC,34:01.8,55.6742
XLB,32:09.1,148.6275
XLF,32:16.1,93.7064
XLF,34:16.2,147.1713
XLU,31:49.2,112.1584
XLY,32:48.3,162.5638
XLB,33:39.8,145.1878
XLY,31:32.0,106.2412
XLU,35:01.7,84.7026
XLP,34:25.3,57.3214
XLC,34:51.2,76.1107
XLI,32:07.7,84.9321
XLK,32:28.7,116.633
XLRE,2/12/2026 9:32,81.8553
XLF,30:52.8,89.789
XLF,31:42.2,96.3239
XLV,31:11.7,78.392
XLI,31:54.8,76.1291
XLU,2/12/2026 9:34,89.5727
XLV,31:53.4,92.2535
XLP,31:28.9,47.8775
XLY,31:06.8,88.0263
XLE,33:11.5,216.7776
XLY,34:15.1,132.4323
XLV,34:17.6,166.3094
XLU,34:53.3,90.4267
XLP,2/12/2026 9:31,53.1114
XLE,30:26.6,107.0537
XLK,33:54.1,116.9557
XLF,2/12/2026 9:33,130.1044
XLK,33:58.7,131.1448
XLV,33:56.2,148.9302
XLE,35:37.4,255.4533
XLP,33:27.9,43.0072
XLC,32:18.3,69.2568
XLI,34:57.5,170.9275
XLRE,34:34.4,113.9304
XLE,32:43.8,187.9411
XLB,30:27.6,114.9335
XLY,32:15.4,129.707
XLB,33:31.7,144.9482
XLC,33:31.4,74.3087
XLE,35:36.7,260.4737
XLK,30:20.6,87.9328
XLB,35:47.2,140.352
XLF,30:33.9,89.7134
XLU,34:28.8,107.4957
XLP,34:24.2,57.1886
XLY,33:47.5,134.3105
XLK,31:22.9,111.9981
XLC,31:55.1,68.6769
XLP,32:44.8,48.0219
XLE,31:54.1,156.3801
XLU,31:32.0,129.5821
XLRE,31:47.4,79.6075
XLI,33:56.2,146.1285
XLV,35:40.2,209.8075
XLV,35:43.7,198.1434
XLC,31:33.4,70.9324
XLB,30:05.2,105.7805
XLE,30:26.9,105.4568
XLRE,35:20.9,111.1816
XLK,2/12/2026 9:32,126.1649
XLE,31:34.1,136.8622
XLP,31:06.1,56.7774
XLF,34:39.7,148.514
XLI,33:07.2,101.993
XLE,31:36.6,144.9217
XLF,33:44.3,139.9374
XLE,33:38.7,198.5761
XLRE,35:33.9,102.8243
XLF,33:17.4,126.3133
XLU,30:01.0,96.8431
XLP,32:52.5,50.4656
XLI,33:33.8,110.7633
XLF,31:05.4,89.6557
XLY,31:01.9,98.1662
XLRE,33:46.5,116.3021
XLI,35:46.1,220.5061
XLE,31:36.2,145.1187
XLK,30:31.8,97.4511
XLI,30:33.9,94.4351
XLC,32:42.4,71.9168
XLU,33:33.8,76.9198
XLV,33:58.7,159.1965
XLK,33:40.1,119.8451
XLC,30:09.4,93.1808
XLU,31:04.4,107.2838
XLE,30:00.7,99.8216
XLV,32:27.3,125.7795
XLE,31:48.8,149.9659
XLC,33:56.6,53.1823
XLB,31:01.6,125.4815
XLE,30:31.8,103.9772
XLK,35:10.1,141.2681
XLU,35:06.9,88.6589
XLC,30:58.8,79.5291
XLV,30:18.9,101.6969
XLP,33:55.2,58.6179
XLU,32:37.8,83.6459
XLY,33:46.1,127.4513
XLP,34:12.7,59.2531
XLI,33:48.9,132.3154
XLV,34:32.6,145.3461
XLU,34:06.7,82.5301
XLF,34:02.9,155.3104
XLI,32:21.4,87.0163
XLI,32:50.8,110.2956
XLC,33:27.2,76.4506
XLI,34:34.4,186.7029
XLU,2/12/2026 9:30,112.1807
XLK,34:34.7,137.4192
XLE,33:05.8,179.7033
XLI,31:05.8,92.8473
XLY,35:37.4,242.7866
XLI,31:30.3,85.2466
XLE,2/12/2026 9:33,212.5546
XLB,30:52.1,123.3743
XLRE,34:15.5,115.8154
XLB,30:20.6,104.0453
XLF,33:39.8,153.0392
XLF,31:42.5,96.9919
XLRE,31:42.9,76.8202
XLC,31:23.3,69.5818
XLRE,30:47.6,88.8052
XLP,31:50.6,46.3381
XLF,33:18.4,124.6912
XLY,32:28.4,156.2684
XLB,30:49.7,114.6726
XLRE,32:26.3,83.5099
XLP,34:09.2,62.4697
XLE,33:32.1,196.9957
XLF,31:57.6,100.1888
XLI,30:16.8,109.977
XLY,35:04.8,152.0125
XLRE,35:19.2,106.9253
XLI,35:15.4,176.789
XLP,30:27.6,81.0388
XLB,32:15.8,149.2819
XLP,30:33.6,67.5183
XLK,34:06.4,137.6381
XLI,2/12/2026 9:34,163.9411
XLV,34:46.6,173.172
XLY,30:15.4,86.3861
XLB,35:04.8,143.0497
XLK,31:16.3,118.3693
XLF,34:14.8,145.9622
XLU,34:26.7,101.7855
XLV,30:47.2,79.4229
XLB,34:01.1,161.7822
XLU,31:47.1,119.2397
XLK,30:03.5,101.8279
XLI,30:35.3,93.9698
XLRE,35:05.5,122.194
XLF,33:42.6,148.132
XLV,2/12/2026 9:34,164.5694
XLI,30:39.2,94.0785
XLC,2/12/2026 9:32,80.5993
XLU,31:32.4,131.4666
XLC,34:15.8,64.3175
XLI,35:05.5,172.2148
XLI,35:42.6,227.9687
XLY,32:57.1,168.3235
XLF,31:07.9,91.8541
XLI,30:46.2,100.2584
XLU,31:08.9,107.884
XLV,35:37.4,203.9749
XLU,30:32.2,109.5206
XLU,30:25.2,112.0779
XLI,32:59.5,114.6912
XLC,32:37.5,79.0108
XLI,35:17.1,173.0854
XLB,35:27.9,155.7074
XLE,2/12/2026 9:34,207.82
XLC,31:03.3,77.7802
XLK,30:51.1,99.8151
XLRE,31:53.4,78.8058
XLY,34:06.0,135.6524
XLF,33:36.3,151.074
XLC,33:09.7,88.906
XLU,34:23.2,104.6046
XLV,31:07.2,70.5808
XLP,34:21.1,56.1252
XLK,35:18.8,138.2703
XLP,34:52.9,63.3644
XLK,35:48.9,126.672
XLY,32:52.2,172.0901
XLI,33:45.4,135.4011
XLK,31:45.3,120.5166
XLV,32:49.4,149.1481
XLF,33:57.6,161.1725
XLF,30:17.8,86.3889
XLB,30:44.1,107.2919
XLRE,30:23.8,87.8129
XLK,34:44.9,141.1819
XLU,31:37.3,122.8881
XLI,35:21.3,187.062
XLP,31:28.2,48.4456
XLRE,35:16.4,110.7637
XLRE,33:59.7,107.6318
XLP,34:45.2,56.989
XLI,30:26.2,102.9665
XLRE,35:48.9,101.493
XLI,34:47.3,172.8139
XLV,30:39.9,89.0706
XLB,35:20.6,157.8855
XLP,34:51.5,64.0733
XLE,34:24.2,211.3229
XLV,35:33.5,199.236
XLK,35:15.4,139.7657
XLU,31:31.7,128.9464
XLK,35:45.4,125.0755
XLU,32:01.5,106.9168
XLB,31:34.8,150.0398
XLF,35:03.1,202.362
XLP,33:52.7,58.4979
XLF,31:58.6,98.402
XLE,32:55.3,184.2933
XLP,35:46.1,69.178
XLRE,30:57.7,81.5025
XLE,31:04.0,115.0735
XLK,30:03.1,101.001
XLRE,30:00.7,96.8072
XLE,33:15.6,208.7299
XLF,34:17.9,147.0533
XLI,33:01.3,109.8116
XLE,31:31.7,128.1719
XLI,33:12.2,94.7844
XLC,33:03.7,90.317
XLV,2/12/2026 9:35,202.0444
XLK,35:15.7,142.1938
XLI,30:10.5,109.8545
XLB,31:52.3,145.0053
XLK,31:20.8,115.6971
XLV,35:06.2,219.8702
XLE,31:44.6,139.5958
XLI,31:52.7,76.0815
XLRE,31:29.6,80.8256
XLRE,32:31.9,91.4804
XLE,2/12/2026 9:35,250.8214
XLC,32:52.2,67.6098
XLK,32:39.2,121.3052
XLRE,35:17.1,107.942
XLC,31:12.4,82.3822
XLE,30:09.1,101.8266
XLP,35:07.6,68.5078
XLV,31:56.9,92.5351
XLB,35:04.5,142.7678
XLE,35:45.4,242.1855
XLY,30:37.4,92.5065
XLE,2/12/2026 9:32,186.346
XLF,32:54.3,123.6911
XLC,30:05.6,95.7616
XLP,31:36.2,45.2764
XLK,33:03.0,121.139
XLK,33:53.1,116.6393
XLF,31:49.2,102.8894
XLRE,30:46.9,86.8566
XLK,2/12/2026 9:35,129.9072
XLK,34:52.9,133.7647
XLRE,32:57.8,92.9389
XLC,30:46.9,76.4014
XLI,35:05.2,173.8948
XLI,33:23.3,106.9427
XLC,32:17.2,68.0214
XLV,2/12/2026 9:30,102.4737
XLU,34:04.7,83.7424
XLK,30:08.7,97.7394
XLU,35:07.6,89.3174
XLV,33:27.2,147.8849
XLI,32:59.2,114.2041
XLU,30:20.6,111.4467
XLC,33:28.6,78.5013
XLV,31:41.1,86.3556
XLI,2/12/2026 9:30,103.1131
XLK,35:37.7,133.9434
XLB,35:37.4,147.1578
XLI,35:13.9,176.6622
XLE,33:02.3,169.6489
XLV,35:27.2,187.2389
XLRE,34:36.1,117.3754
XLE,34:38.6,223.0484
XLC,33:59.7,53.9674
XLP,35:37.0,66.2943
XLU,30:21.3,109.7772
XLV,33:12.8,151.9591
XLK,35:44.7,123.4825
XLE,32:11.6,176.5616
XLI,34:08.5,160.1799
XLE,35:11.5,247.4028
XLB,30:22.4,106.5103
XLP,34:28.4,57.8223
XLRE,31:14.5,81.5002
XLB,2/12/2026 9:35,149.388
XLY,34:57.5,153.0847
XLV,31:18.7,76.3121
XLE,35:26.2,258.7899
XLV,35:24.4,200.1713
XLE,33:18.4,201.758
XLE,35:39.8,273.9645
XLE,31:41.1,141.0291
XLE,2/12/2026 9:34,216.1181
XLF,31:10.7,95.0873
XLY,31:28.5,102.818
XLF,31:22.2,94.6493
XLI,35:16.0,170.1414
XLC,31:11.7,84.2807
XLK,35:38.8,131.6625
XLRE,33:21.6,110.1537
XLY,34:02.5,132.6486
XLRE,34:02.9,107.0747
XLU,34:43.1,94.565
XLV,33:05.8,139.7752
XLI,31:57.2,79.0939
XLRE,35:23.7,95.2746
XLV,34:03.2,142.7526
XLU,35:41.6,79.4481
XLP,33:38.4,50.4372
XLP,31:49.2,44.8779
XLRE,33:58.3,111.2355
XLC,34:17.9,66.7145
XLC,32:51.5,67.2281
XLB,35:25.8,156.9987
XLU,32:41.3,87.0802
XLK,33:58.3,126.8527
XLRE,32:49.4,86.29
XLE,33:41.5,210.1521
XLE,32:43.4,186.755
XLK,32:06.7,133.4215
XLE,35:31.4,283.3685
XLP,32:23.5,43.9294
XLI,30:53.5,100.6657
XLU,31:31.3,132.2602
XLRE,30:41.3,91.5982
XLI,30:43.4,106.9985
XLY,32:16.1,131.0841
XLB,32:07.4,142.7676
XLI,31:27.5,89.7075
XLRE,31:39.0,75.1519
XLI,33:28.6,108.4341
XLY,35:46.5,291.3544
XLU,33:02.7,97.3303
XLC,30:38.1,75.8428
XLE,33:00.6,170.7618
XLC,34:44.9,79.2485
XLI,34:08.1,158.4784
XLY,34:49.8,145.0901
XLI,34:21.1,194.5158
XLF,34:20.7,148.6244
XLU,33:18.4,81.4062
XLI,30:43.0,105.4413
XLK,35:26.9,120.0222
XLI,30:34.6,96.8593
XLP,31:11.4,55.0859
XLV,35:36.7,199.723
XLU,30:33.9,106.6434
XLC,33:23.3,77.7293
XLF,31:19.4,92.5058
XLF,33:35.6,152.9166
XLV,30:03.1,102.7757
XLI,30:48.3,96.807
XLV,31:26.8,80.7187
XLRE,33:13.9,94.3687
XLI,34:00.4,150.7121
XLY,35:47.2,290.4811
XLB,32:14.0,151.4324
XLE,33:17.4,207.5357
XLC,35:27.9,61.3886
XLE,33:36.3,202.865
XLU,31:13.8,108.8842
XLB,32:39.6,152.4782
XLB,32:30.8,164.2919
XLU,35:17.8,94.7267
XLK,31:15.2,112.239
XLC,34:48.4,74.3719
XLE,30:09.4,100.347
XLE,33:44.3,211.6538
XLF,30:09.4,86.8637
XLE,35:27.9,276.2953
XLB,2/12/2026 9:31,144.315
XLB,35:28.3,152.0617
XLRE,33:27.9,115.9872
XLY,32:10.2,127.3324
XLC,31:55.5,67.876
XLRE,31:35.2,78.2158
XLK,34:48.0,141.343
XLU,35:31.1,85.1855
XLE,33:32.8,200.9919
XLC,35:13.9,62.6005
XLE,31:59.3,157.4594
XLRE,30:58.8,81.7855
XLF,31:52.7,102.1432
XLI,33:53.4,140.6182
XLRE,30:05.6,95.2871
XLP,32:51.8,50.4074
XLB,30:22.7,107.1763
XLU,31:28.5,122.0209
XLRE,35:24.1,92.3267
XLRE,31:54.8,81.234
XLE,35:34.2,281.982
XLF,33:31.7,152.1784
XLI,32:15.1,85.8516
XLRE,31:26.1,79.539
XLI,32:56.4,115.8527
XLU,30:40.6,113.8739
XLP,31:15.9,52.8451
XLRE,35:23.4,96.3008
XLI,32:09.5,84.0523
XLY,31:13.1,90.9639
XLV,31:26.4,79.7924
XLI,34:04.3,155.6969
XLU,32:15.8,95.7329
XLRE,32:42.7,94.8264
XLY,2/12/2026 9:31,98.4651
XLP,34:34.7,55.6034
XLV,30:43.7,85.6286
XLI,34:39.7,174.1973
XLB,2/12/2026 9:30,124.264
XLV,32:52.2,148.7044
XLV,30:17.1,99.0409
XLV,33:41.9,148.4763
XLRE,31:46.4,82.4049
XLB,34:34.4,154.0997
XLY,31:19.4,91.5053
XLC,31:51.3,62.8611
XLU,31:25.4,117.2297
XLC,2/12/2026 9:33,77.9454
XLC,33:35.6,73.021
XLV,33:25.1,151.0059
XLY,2/12/2026 9:32,141.0319
XLC,33:33.1,75.6163
XLU,30:27.3,110.0749
XLK,30:28.7,96.8308
XLRE,34:21.8,117.0363
XLK,31:32.0,114.7028
XLU,33:40.5,76.1844
XLRE,35:21.3,109.5678
XLU,31:57.9,105.2542
XLF,33:29.7,145.0699
XLC,30:08.4,92.6198
XLP,33:39.1,49.4769
XLU,35:07.3,88.9154
XLC,33:50.3,57.7998
XLF,30:01.4,90.4064
XLY,34:44.9,138.0604
XLY,34:11.6,136.4694
XLP,32:04.9,49.8718
XLRE,35:10.8,109.5909
XLC,32:09.5,70.4504
XLY,35:39.8,255.7714
XLV,32:05.6,108.9024
XLU,32:18.3,95.887
XLK,30:36.0,91.5111
XLV,2/12/2026 9:32,112.3212
XLI,30:47.9,96.9593
XLV,35:10.8,215.2202
XLE,34:17.2,221.7596
XLV,33:30.7,152.3954
XLV,31:01.6,67.0035
XLC,30:43.7,77.0934
XLC,33:18.8,79.208
XLY,33:52.7,135.8998
XLE,30:55.3,109.9742
XLC,30:48.3,78.9879
XLB,35:23.4,159.6202
XLK,31:51.3,117.3394
XLI,32:20.3,88.8964
XLF,2/12/2026 9:30,90.6735
XLV,31:19.4,75.4211
XLV,33:47.5,144.0743
XLF,33:26.8,148.1013
XLB,34:03.2,165.4515
XLV,34:15.5,160.0628
XLRE,30:51.1,77.1899
XLV,31:11.4,77.8698
XLE,31:18.7,109.0192
XLU,34:49.8,97.8116
XLP,32:21.4,42.7595
XLV,35:35.6,193.7557
XLI,35:29.3,205.295
XLI,30:00.3,103.3706
XLRE,34:59.2,116.3463
XLC,35:16.4,56.4535
XLRE,34:06.0,102.367
XLP,32:31.9,47.9167
XLV,31:23.6,76.5531
XLV,35:37.7,197.9255
XLP,31:39.7,43.5341
XLP,35:41.9,63.3379
XLRE,35:32.2,107.7783
XLRE,32:51.8,87.8639
XLF,34:56.8,186.2149
XLRE,31:56.9,86.4159
XLF,33:11.8,137.5396
XLV,33:13.2,148.4276
XLC,30:45.8,75.2195
XLF,30:09.1,87.1604
XLU,34:48.0,100.9019
XLF,31:00.2,91.1847
XLRE,31:20.1,74.1017
XLV,30:44.8,83.5317
XLP,33:18.8,42.2701
XLI,31:00.9,96.6413
XLF,34:58.2,193.6911
XLV,31:05.1,67.5732
XLI,33:05.5,105.696
XLRE,30:30.8,95.864
XLU,35:06.6,87.9383
XLP,31:45.3,44.4937
XLRE,34:33.7,112.1605
XLB,31:46.0,146.0463
XLRE,31:48.5,79.5107
XLU,31:00.2,100.9334
XLU,30:39.5,106.4652
XLB,30:30.1,113.4486
XLK,32:29.4,116.7637
XLC,30:14.7,90.0115
XLY,35:40.5,271.8781
XLE,31:57.6,150.7722
XLRE,33:20.5,112.7475
XLB,32:27.7,156.3497
XLI,33:04.4,107.5839
XLB,30:18.2,104.0396
XLI,31:14.5,86.5997
XLRE,31:33.4,76.3375
XLV,34:23.2,172.6853
XLRE,33:24.7,113.2513
XLI,33:42.2,136.759
XLK,33:46.5,117.4397
XLE,35:06.2,241.1924
XLI,31:36.6,86.4284
XLP,35:17.8,64.4325
XLP,33:39.8,48.9078
XLE,33:57.6,224.2268
XLI,30:04.9,105.7004
XLC,33:56.9,54.2473
XLE,30:10.1,98.6456
XLF,32:30.1,108.4179
XLY,33:45.0,128.6913
XLY,35:05.2,151.9116
XLE,30:55.6,110.4475
XLU,32:30.1,95.7771
XLU,33:37.3,80.325
XLB,33:35.9,150.2662
XLY,31:23.6,97.3995
XLRE,2/12/2026 9:33,113.3415
XLU,30:56.3,100.8144
XLF,34:28.4,141.3441
XLU,34:28.1,105.4216
XLY,33:18.4,146.3316
XLC,33:03.4,89.527
XLI,35:45.4,224.9592
XLE,33:57.3,224.9873
XLF,32:01.8,91.283
XLP,31:53.4,44.5097
XLU,34:27.0,102.1512
XLV,34:13.0,155.1817
XLU,32:19.3,90.6521
XLE,35:43.7,244.5104
XLI,31:15.2,85.5524
XLC,30:33.6,89.9238
XLB,34:24.6,162.0619
XLY,32:39.2,170.2063
XLV,2/12/2026 9:30,85.2896
XLE,33:35.2,205.9572
XLY,30:31.8,90.5751
XLF,32:25.6,109.5835
XLP,31:17.3,53.99
XLB,33:21.2,166.9897
XLU,35:16.7,92.5468
XLE,33:19.8,196.9441
XLP,30:02.1,99.0709
XLP,35:30.0,71.4216
XLV,32:31.5,135.2958
XLI,2/12/2026 9:31,84.099
XLU,33:41.2,76.2984
XLI,33:24.4,106.3998
XLC,34:39.7,83.7214
XLP,34:13.7,59.9625
XLE,35:27.2,269.6303
XLU,2/12/2026 9:34,83.8358
XLC,34:58.9,65.5777
XLK,31:00.2,104.4324
XLI,2/12/2026 9:34,175.5289
XLE,34:42.8,217.7525
XLE,31:37.3,144.749
XLI,32:39.9,102.8298
XLP,31:35.9,45.1736
XLRE,34:35.1,112.755
XLK,34:54.7,127.5581
XLU,33:09.3,92.461
XLY,35:01.3,149.5407
XLP,31:18.4,51.9684
XLY,33:11.1,162.6961
XLB,34:40.4,136.3453
XLK,34:20.7,133.6695
XLB,32:19.0,159.1055
XLV,35:49.3,202.9303
XLE,35:32.9,293.9775
XLY,34:21.4,130.887
XLY,31:18.4,94.1435
XLK,30:17.1,92.2063
XLC,31:08.6,86.036
XLU,33:33.5,76.2324
XLY,34:58.5,151.4295
XLC,34:43.5,79.844
XLB,32:15.4,152.2661
XLI,30:46.5,103.3739
XLK,34:51.9,133.6216
XLP,32:59.2,48.0448
XLU,31:16.6,108.6686
XLRE,30:29.0,98.2433
XLU,30:16.8,116.7757
XLRE,33:49.6,123.8518
XLK,2/12/2026 9:30,87.886
XLE,30:11.9,100.6668
XLE,32:30.5,209.1184
XLC,35:16.0,57.1301
XLU,34:18.3,95.5709
XLB,34:48.0,130.2775
XLB,30:08.4,111.8662
XLC,2/12/2026 9:30,74.4334
XLB,35:17.1,152.0687
XLY,30:04.9,91.7273
XLV,32:51.1,150.7533
XLI,35:41.6,226.8764
XLB,32:04.6,152.5494
XLRE,34:46.3,102.7364
XLC,31:07.9,85.5129
XLC,31:22.9,70.1094
XLI,34:49.8,168.613
XLB,32:05.6,146.7558
XLY,33:48.5,127.1967
XLI,32:47.3,105.3356
XLI,34:17.2,174.8928
XLF,30:45.1,95.0799
XLP,32:59.5,48.2076
XLF,30:16.1,89.332
XLB,34:03.6,166.4841
XLB,35:39.5,147.3659
XLI,32:10.2,84.95
XLI,34:31.9,177.9634
XLP,35:24.1,66.8304
XLY,34:39.3,145.9162
XLI,31:29.6,86.0587
XLB,34:27.4,165.4897
XLY,30:12.9,88.6434
XLP,35:23.0,65.9117
XLP,34:26.7,56.6069
XLI,32:58.5,116.0252
XLE,30:00.3,101.3217
XLB,30:45.5,113.1599
XLRE,31:54.4,81.2769
XLP,31:20.5,51.6875
XLRE,33:55.2,115.929
XLU,33:13.2,82.6861
XLF,35:09.0,207.8251
XLE,34:49.1,239.355
XLY,31:59.3,125.0542
XLE,30:02.4,101.5367
XLRE,34:43.1,108.2683
XLRE,30:19.2,87.8682
XLB,31:10.7,144.1578
XLK,30:17.8,87.5838
XLI,35:07.6,178.4834
XLF,30:10.1,88.0909
XLRE,32:08.1,81.2945
XLK,33:07.2,114.0019
XLP,30:04.5,95.6553
XLY,34:10.2,139.3274
XLV,30:02.1,98.4741
XLY,33:49.9,127.6203
XLF,34:50.8,184.8706
XLI,34:31.6,177.844
XLB,32:29.8,165.9515
XLE,30:49.3,113.2713
XLY,31:15.6,88.0837
XLU,35:03.1,86.8954
XLV,30:14.7,101.282
XLV,30:11.9,97.8008
XLK,34:52.6,133.7749
XLK,30:18.2,85.9742
XLP,32:20.3,43.3112
XLY,31:27.8,100.0916
XLC,30:43.0,75.6436
XLB,34:33.3,162.2117
XLK,32:33.6,110.0863
XLC,31:25.8,70.056
XLY,35:00.3,152.0572
XLRE,33:22.3,112.445
XLI,34:55.7,162.7014
XLRE,32:26.6,85.2129
XLI,33:21.9,107.873
XLU,35:34.9,84.7041
XLB,32:37.1,148.415
XLI,34:58.9,170.5633
XLU,30:24.8,110.8945
XLE,30:27.3,107.141
XLF,30:51.4,93.2675
XLI,2/12/2026 9:33,122.3742
XLY,32:37.8,163.2934
XLRE,34:30.2,111.9284
XLB,34:23.9,162.4391
XLV,32:58.5,127.1209
XLRE,33:17.0,111.3282
XLK,35:05.2,145.8004
XLY,33:18.1,145.4935
XLK,30:22.4,91.623
XLY,32:43.4,160.6434
XLI,33:08.6,100.2346
XLC,33:14.2,82.2161
XLB,30:51.4,115.034
XLU,31:55.5,110.0619
XLF,2/12/2026 9:32,96.646
XLE,32:11.9,180.6399
XLRE,34:26.7,118.4726
XLK,35:19.9,129.2209
XLC,34:27.4,82.5821
XLC,35:00.6,66.4702
XLU,34:41.4,98.6861
XLK,35:25.1,119.5645
XLC,34:44.5,79.7399
XLC,34:44.2,80.0166
XLK,34:06.0,138.1534
XLU,35:38.1,78.0494
XLP,34:03.6,61.1736
XLRE,31:14.2,82.2986
XLY,34:29.1,137.8795
XLP,33:42.9,51.8711
XLY,34:05.3,131.8558
XLB,35:10.8,149.2962
XLK,32:30.5,118.3828
XLU,33:39.4,74.5436
XLRE,31:35.5,76.2513
XLK,30:52.8,101.7238
XLB,35:31.4,147.6674
XLC,33:42.9,70.4383
XLU,32:49.4,95.9491
XLF,31:28.5,90.9535
XLV,35:25.5,191.5317
XLF,31:44.3,100.113
XLI,35:09.7,186.4868
XLC,2/12/2026 9:34,80.8923
XLB,33:11.5,159.7724
XLV,32:23.1,119.9225
XLRE,31:51.3,75.7374
XLI,34:12.3,170.7191
XLI,30:50.8,103.9817
XLRE,31:32.0,80.9003
XLC,30:40.6,80.5523
XLI,32:45.5,102.0514
XLP,33:11.5,44.741
XLU,32:25.9,96.1729
XLE,34:35.8,231.4575
XLI,35:31.1,211.8755
XLC,31:01.2,74.7284
XLU,35:25.1,85.3262
XLE,32:20.3,188.2534
XLP,35:00.6,64.8814
XLI,32:39.6,102.2983
XLY,33:19.8,139.4354
XLRE,35:37.4,99.248
XLV,32:32.6,132.6396
XLP,33:00.6,47.3879
XLE,33:48.2,217.2023
XLB,33:46.1,147.4409
XLC,32:45.9,71.1228
XLP,35:33.9,66.1384
XLB,2/12/2026 9:31,142.3376
XLI,33:43.3,136.6205
XLY,30:25.2,86.6924
XLC,34:52.9,71.9535
XLI,34:36.8,184.5368
XLF,34:27.0,136.3619
XLI,31:20.8,85.9647
XLP,31:38.3,45.6793
XLF,34:06.7,142.2289
XLK,31:39.4,120.4982
XLY,35:41.6,275.4111
XLP,33:52.0,57.8826
XLI,33:58.7,145.0072
XLE,35:19.9,276.4128
XLC,33:56.2,52.1083
XLV,31:38.7,85.8888
XLE,30:43.0,111.3014
XLE,35:41.9,255.6239
XLI,30:06.6,105.2859
XLV,35:12.5,215.2808
XLP,30:53.2,62.3864
XLF,32:52.2,121.9983
XLE,31:47.1,144.5917
XLU,32:12.3,103.3025
XLP,34:09.9,59.1338
XLY,31:41.5,116.1773
XLV,32:13.7,112.3357
XLC,33:38.0,71.2559
XLV,32:16.5,107.3404
XLU,31:56.2,109.8281
XLE,30:25.2,110.0397
XLB,30:19.6,104.3292
XLRE,35:14.7,112.7226
XLY,32:19.6,139.9351
XLRE,33:42.2,117.149
XLRE,30:38.1,96.3465
XLP,32:54.6,53.1384
XLP,30:56.7,63.1883
XLI,34:45.2,175.8187
XLB,33:32.4,151.5241
XLE,31:04.4,113.6893
XLRE,34:38.2,114.1269
XLB,32:22.1,158.0553
XLU,30:12.2,110.6554
XLRE,30:22.0,87.2796
XLP,32:36.5,47.0322
XLY,32:17.2,135.4424
XLV,32:10.2,113.7888
XLV,32:14.0,112.1263
XLRE,2/12/2026 9:35,102.6477
XLI,33:10.4,94.1573
XLRE,35:42.3,103.3435
XLI,32:03.5,80.6073
XLK,31:05.1,102.429
XLY,35:00.6,150.5998
XLK,32:00.4,122.9497
XLE,34:29.1,217.0061
XLU,31:14.5,109.4055
XLV,30:51.4,71.5344
XLF,30:46.9,97.2364
XLE,30:57.0,105.3589
XLE,32:38.5,186.2935
XLU,30:51.4,105.4595
XLF,33:30.7,148.9973
XLE,34:19.3,216.9271
XLC,32:16.1,66.1758
XLC,31:30.3,70.4027
XLV,33:45.0,143.7195
XLF,33:47.5,136.2438
XLV,30:37.4,85.8557
XLE,30:28.7,100.3468
XLU,33:31.0,80.2763
XLV,33:45.4,143.9426
XLU,34:17.2,95.5439
XLRE,32:59.5,94.0421
XLF,32:22.1,108.6056
XLRE,34:42.1,108.767
XLC,2/12/2026 9:32,68.3189
XLU,34:31.2,107.6053
XLK,32:22.1,135.4354
XLY,34:35.8,150.7161
XLK,34:01.5,135.1452
XLY,33:06.5,164.6526
XLC,35:33.9,57.9758
XLK,34:57.9,130.4824
XLY,33:23.3,144.9085
XLI,30:56.7,102.2486
XLY,34:13.7,135.8346
XLV,32:56.7,137.6007
XLF,31:38.7,94.9397
XLC,31:25.0,71.7862
XLE,30:20.6,110.8604
XLC,34:25.3,79.8021
XLRE,34:05.7,102.4279
XLU,35:47.9,79.7857
